id	split.inf.S	adv.inf.S	superlative.S	past.S	wh.question.S	stop.to	time	click	noun	nominalization	downtoner
HX1	0	0	9	209	0	0	13	0	558	357	44
HX2	1	2	7	160	0	0	11	0	720	386	18
HX3	3	2	26	63	4	0	25	0	814	533	27
HX4	9	6	59	195	3	1	91	0	1447	771	55
HX5	0	0	0	108	0	0	16	0	442	296	3
HX6	0	0	0	11	1	0	2	0	117	23	0
HX7	0	0	2	47	0	0	16	0	246	86	7
HX8	2	7	13	352	7	0	83	0	2346	678	40
HX9	6	9	59	474	5	0	44	0	1903	936	95
HXA	0	1	10	102	1	0	16	0	469	197	9
HXB	0	4	7	55	1	0	103	0	1338	676	49
HXC	0	10	43	1272	1	0	89	0	1649	791	164
HXD	2	8	18	397	3	0	50	0	1609	996	64
HXE	0	38	6	1001	1	0	43	0	2308	932	82
HXF	0	4	36	304	17	1	94	0	2236	1059	43
HXG	4	9	14	440	3	0	129	0	1423	777	127
HXH	0	14	27	160	4	0	46	0	1842	965	93
HXJ	0	0	5	40	0	0	3	0	292	158	9
HXK	0	1	5	71	0	0	1	0	395	231	7
HXL	1	2	3	59	0	0	2	0	258	180	7
HXM	0	0	1	85	0	0	1	0	220	118	12
HXN	1	1	9	42	1	0	7	0	447	313	18
HXP	0	0	1	61	0	0	3	0	307	252	8
HXR	0	2	6	106	0	0	7	0	306	235	20
HXS	0	8	39	192	0	0	41	0	1249	576	63
HXT	1	9	30	643	14	0	42	0	1723	1167	81
HXU	0	13	36	1626	5	0	57	0	1791	993	82
HXV	3	8	15	944	6	1	42	0	2402	951	53
HXW	0	15	21	608	5	0	80	0	1691	916	87
HXX	1	7	41	1094	2	0	86	0	1509	641	118
HXY	0	5	24	325	1	0	77	0	1723	885	94
HY0	0	10	44	1273	1	0	73	0	1873	760	87
HY1	0	3	11	90	0	0	26	0	354	221	19
HY2	0	2	12	143	0	0	34	0	555	362	33
HY3	0	7	8	72	0	0	15	0	426	295	27
HY4	0	2	16	84	0	0	16	0	387	201	12
HY5	0	20	105	1368	0	0	60	0	1528	834	180
HY6	4	9	20	433	2	0	83	0	1226	818	65
HY7	2	14	40	1523	1	0	62	0	1670	953	148
HY8	0	9	51	1621	1	0	108	0	1918	988	102
HY9	0	5	27	1174	1	0	87	0	1405	864	93
HYA	3	3	26	131	65	0	97	0	1992	591	35
HYB	1	10	25	247	10	0	43	0	1922	901	74
HYC	0	1	3	314	8	0	28	0	755	16	9
HYD	0	1	3	66	4	0	6	0	381	104	14
HYE	1	2	11	168	2	0	20	0	416	186	24
HYF	0	0	0	68	2	0	18	0	230	80	12
HYG	1	2	4	105	1	0	22	0	415	148	13
HYH	0	0	3	43	9	0	3	0	219	85	10
HYJ	1	3	3	186	5	0	27	0	793	150	19
HYK	0	2	0	138	4	0	14	0	456	103	9
HYL	1	0	5	23	5	0	4	0	182	53	7
HYM	0	0	3	13	2	0	18	0	144	76	9
HYN	0	0	4	18	4	0	4	0	238	72	12
HYP	2	1	5	31	4	0	16	0	220	111	9
HYR	0	0	0	11	1	0	10	0	98	54	4
HYS	0	0	2	35	5	0	19	0	198	88	6
HYT	1	0	3	25	0	0	4	0	119	57	3
HYU	2	1	3	81	18	0	29	0	547	92	8
HYV	2	2	11	66	5	0	19	0	395	129	8
HYW	2	0	1	17	3	0	4	0	141	28	3
HYX	5	4	8	125	7	0	23	1	612	302	36
HYY	0	0	5	90	1	0	8	0	207	73	7
J0P	0	12	61	1146	7	0	52	0	1370	732	153
J0R	0	0	6	79	8	0	10	0	844	46	11
J0T	2	2	58	172	0	0	50	0	1742	1076	79
J0U	0	12	26	453	10	0	44	0	1554	1063	93
J0V	4	16	56	464	18	0	113	0	3314	2187	146
J0W	2	5	45	2322	2	1	165	0	2320	342	83
J0X	0	2	7	161	14	0	7	0	911	51	15
J0Y	0	0	1	88	3	0	8	1	685	30	4
J10	1	2	16	2825	22	1	77	0	3041	338	77
J11	0	7	7	19	0	0	44	0	1677	114	53
J12	0	8	35	95	2	0	58	0	1882	1358	107
J13	0	1	13	814	21	1	74	0	3436	185	56
J14	3	5	32	518	1	0	61	0	1578	860	74
J15	0	3	27	172	17	0	78	0	2184	941	66
J16	3	14	31	561	1	0	45	0	1557	1125	88
J17	0	3	24	655	16	0	104	1	2412	530	91
J18	0	2	56	326	3	0	89	0	1536	667	121
J19	2	2	34	1767	20	0	114	0	2247	302	92
J1A	0	11	55	594	4	0	84	0	1600	754	141
J1B	3	6	33	714	0	0	55	0	1193	377	43
J1C	5	3	46	754	16	0	64	0	2085	237	71
J1D	0	1	7	161	4	0	14	0	442	39	23
J1E	1	2	24	725	19	0	66	0	1550	198	70
J1F	2	4	27	647	14	0	50	5	1534	188	53
J1G	4	3	56	1038	30	0	106	1	2313	260	79
J1H	1	2	59	962	27	0	93	0	2420	278	85
J1J	0	3	23	372	5	0	36	0	920	123	51
J1K	1	2	15	448	11	0	40	0	993	370	55
J1L	0	0	8	99	4	0	18	0	425	136	8
J1M	0	0	34	476	5	0	70	0	2197	429	40
J1N	1	0	2	30	0	0	8	0	126	23	0
J1P	1	5	4	254	0	0	12	0	446	296	19
J1R	0	0	1	87	0	0	5	0	265	160	5
J1S	0	0	0	101	0	0	4	0	263	153	5
J1T	1	0	6	8	0	0	9	0	195	89	5
J1U	0	1	9	36	0	0	1	0	253	99	13
J1V	0	0	8	31	0	0	6	0	276	140	10
J1W	0	0	1	10	0	0	7	0	178	88	0
J1X	0	1	8	232	0	1	12	0	382	96	7
J1Y	0	0	8	146	0	0	9	0	438	165	9
J20	0	0	6	37	0	0	1	0	142	44	2
J21	0	0	13	10	0	0	0	0	177	45	3
J22	0	0	1	19	0	0	0	0	87	26	1
J23	0	0	0	18	2	0	3	0	189	89	9
J24	0	1	12	45	0	0	3	0	252	117	6
J25	0	0	12	151	0	0	7	0	367	90	7
J26	0	1	1	24	0	0	3	0	328	183	2
J27	3	2	5	49	1	0	12	0	809	512	13
J28	0	0	3	58	0	0	5	0	165	54	0
J29	0	1	6	73	0	0	7	0	183	82	7
J2A	2	1	3	23	0	0	8	0	453	293	2
J2B	0	1	13	528	3	0	55	0	1156	401	40
J2C	0	1	5	9	0	0	15	0	395	234	5
J2D	0	1	7	34	0	0	3	0	283	200	4
J2E	0	1	7	10	0	0	4	0	214	140	9
J2F	0	4	1	392	4	0	14	0	400	30	12
J2G	0	0	5	641	3	0	32	0	564	43	24
J2H	0	1	11	32	1	0	12	0	226	163	14
J2J	0	0	4	20	0	0	17	0	237	123	28
J2K	0	12	21	136	3	0	68	0	1015	639	95
J2L	0	0	50	167	0	0	11	0	1623	771	111
J2N	0	1	13	136	0	0	21	0	652	312	28
J2P	0	0	15	133	0	0	21	0	654	304	23
J2R	0	1	17	162	0	0	37	0	814	364	25
J2S	0	1	13	135	0	0	22	0	638	304	16
J2T	0	3	18	146	0	0	27	0	747	343	17
J2U	1	3	15	129	0	0	25	0	679	318	20
J2V	0	0	19	149	0	0	31	0	749	334	19
J2W	0	0	13	185	0	0	40	0	716	351	22
J2X	2	2	14	132	0	0	36	0	732	320	18
J2Y	0	1	22	218	0	0	38	0	954	430	28
J30	0	2	13	128	0	0	23	0	659	296	11
J31	0	2	12	150	0	0	26	0	647	310	15
J32	0	0	13	115	0	0	23	0	703	340	16
J33	0	4	16	145	0	0	20	0	681	340	19
J34	1	0	13	153	0	0	29	0	691	352	15
J35	0	0	16	169	0	0	21	0	732	340	21
J36	0	2	18	163	0	0	26	0	714	338	16
J37	0	1	20	227	0	0	30	0	949	440	23
J38	0	1	17	162	1	0	25	0	756	339	18
J39	0	0	16	115	0	0	17	0	620	301	21
J3A	0	1	12	132	0	0	34	0	688	325	16
J3B	0	0	13	144	0	0	28	0	718	336	23
J3C	0	1	17	171	0	0	27	0	745	328	24
J3D	0	0	13	184	0	0	24	0	745	318	17
J3E	0	2	8	164	0	0	23	0	644	277	20
J3F	0	1	17	178	0	0	31	0	738	342	18
J3G	1	1	12	129	0	0	24	0	712	314	24
J3H	1	2	26	154	0	0	17	0	775	341	28
J3J	0	0	13	203	0	0	42	0	918	412	8
J3K	0	0	17	110	0	0	26	0	659	318	15
J3L	0	1	13	140	0	0	28	0	570	257	12
J3M	0	1	3	73	2	0	6	0	265	75	5
J3N	0	0	1	112	2	0	12	0	242	31	13
J3P	1	5	10	127	4	0	23	0	657	342	29
J3R	3	2	4	101	5	0	18	0	457	220	6
J3S	4	1	4	79	0	0	18	0	410	120	17
J3T	2	1	4	93	2	0	10	0	411	190	8
J3U	0	0	8	66	6	0	26	0	308	87	9
J3V	0	1	3	140	6	0	12	1	290	49	6
J3W	2	1	5	56	1	0	18	0	297	147	13
J3X	0	0	13	23	1	0	17	0	306	43	18
J3Y	1	3	10	44	0	0	15	0	193	31	10
J40	1	1	1	64	1	0	12	0	152	55	9
J41	1	2	5	102	3	0	18	0	286	166	13
J42	0	4	1	51	1	0	14	0	170	73	13
J43	1	1	5	71	0	0	8	0	275	114	10
J44	2	1	10	75	2	0	16	0	357	136	13
J45	0	0	2	24	0	0	11	0	134	46	4
J52	0	11	33	381	10	0	91	1	2073	757	145
J53	0	5	30	260	4	0	28	0	1233	800	62
J54	0	2	16	2022	9	0	64	3	2064	243	57
J55	0	1	12	315	0	0	28	0	640	197	45
J56	2	5	67	1286	2	0	165	0	1375	369	81
J57	0	6	49	603	2	0	25	0	1759	1067	107
J59	1	0	0	1	0	0	0	0	21	9	0
J5A	0	0	0	12	0	0	1	0	44	13	2
J5B	0	1	0	1	0	0	1	0	71	20	1
J5C	0	0	0	0	0	0	1	0	31	12	1
J5D	0	0	0	2	0	0	1	0	26	13	1
J5E	0	0	3	0	0	0	0	0	32	11	2
J5F	0	1	0	1	0	0	1	0	15	7	0
J5G	0	1	0	1	0	0	1	0	25	15	1
J5H	0	0	1	3	0	0	1	0	59	23	2
J5J	0	0	0	0	0	0	0	0	40	9	0
J5K	0	1	1	0	0	0	0	0	8	5	0
J5L	0	0	0	3	0	0	0	0	13	3	0
J5M	0	0	0	2	0	0	1	0	31	5	1
J5N	0	0	0	4	0	0	0	0	32	9	0
J5P	0	0	0	2	0	0	0	0	23	11	0
J6N	0	10	21	130	7	0	49	0	1579	1047	81
J6P	0	12	18	98	0	0	70	0	1144	867	80
J6R	0	8	24	124	0	0	112	0	1131	649	73
J6S	0	10	21	91	0	0	63	0	1414	987	57
J6T	0	14	22	170	0	0	49	0	1275	859	80
J6U	0	4	2	126	0	0	99	0	1442	926	55
J6V	0	2	6	145	0	0	44	0	706	433	36
J6W	0	1	4	91	0	0	3	0	235	104	8
J6X	0	1	6	132	2	0	15	0	459	220	22
J6Y	0	7	14	445	1	0	48	0	2087	1251	51
J70	0	2	1	23	0	0	5	0	228	179	16
J71	0	2	3	16	1	0	3	0	289	181	41
J72	0	2	4	31	0	0	5	0	320	202	22
J73	0	4	3	47	1	0	10	0	465	210	12
J74	0	0	1	12	0	0	8	0	158	113	4
J75	0	3	21	69	6	0	70	0	1622	721	43
J76	0	4	3	128	3	0	58	0	1752	1098	57
J77	0	16	6	74	0	0	109	0	1039	672	57
J78	0	9	27	559	2	0	54	0	1564	1030	81
J79	0	9	14	89	2	0	79	0	1571	925	60
J7A	0	8	5	425	1	0	50	0	1539	780	61
J7B	0	11	14	727	0	0	60	0	1403	930	85
J7C	1	14	10	273	4	0	65	0	1389	794	73
J7D	0	10	12	435	1	0	76	0	1371	987	73
J7E	0	2	15	54	1	0	54	0	1737	1069	49
J7F	0	2	9	69	2	0	6	0	336	212	27
J7G	0	0	3	6	0	0	14	0	226	136	12
J7H	0	0	1	3	0	1	6	0	51	42	1
J7J	0	0	0	2	0	0	1	0	59	26	1
J7K	0	0	0	18	0	0	0	0	67	30	7
J7L	0	0	0	6	0	0	1	0	45	29	4
J7M	0	0	0	0	0	0	0	0	36	28	4
J7P	0	1	4	38	4	0	8	0	206	108	14
J7R	0	1	6	39	0	0	2	0	244	119	17
J7S	0	1	5	5	0	0	5	0	114	61	4
J7T	0	0	2	1	0	0	0	0	48	40	3
J7U	0	0	3	3	0	0	0	0	47	19	3
J7V	0	0	0	2	0	0	2	0	28	14	1
J7W	0	4	9	14	0	0	6	0	271	181	21
J7X	1	2	2	61	1	0	4	0	307	222	8
J7Y	0	0	2	10	0	0	1	0	130	64	4
J80	0	0	2	3	0	0	1	0	49	23	4
J81	0	0	0	0	0	0	3	0	25	8	0
J82	0	0	3	0	0	0	0	0	51	37	4
J83	0	0	0	1	0	0	1	0	26	21	2
J84	0	0	0	4	0	0	0	0	43	22	2
J85	0	0	0	4	0	0	1	0	58	32	3
J86	0	1	3	12	3	0	3	0	185	140	8
J87	0	0	0	7	0	0	1	0	43	28	2
J88	0	0	1	6	3	0	1	0	82	32	10
J89	0	0	7	102	0	0	4	0	276	148	25
J8B	3	1	5	230	5	0	19	0	646	108	9
J8D	2	1	4	292	11	0	38	0	1003	184	20
J8F	0	0	2	68	0	0	11	0	98	10	10
J8G	0	1	4	240	3	0	27	0	393	56	23
J8J	0	1	1	76	2	0	12	0	238	31	4
J8K	0	1	1	30	0	0	6	0	246	102	8
J8M	0	0	0	7	0	0	2	0	7	7	2
J8Y	0	0	4	101	4	0	6	0	319	64	7
J90	1	0	5	94	1	0	7	0	209	39	9
J91	0	0	5	186	11	0	73	0	864	136	15
J92	1	0	0	149	8	0	11	0	472	45	6
J94	0	0	3	22	3	0	4	0	123	49	10
J95	0	0	1	22	1	0	8	0	103	71	3
J97	0	0	2	113	4	0	22	0	543	157	14
J98	0	0	0	2	0	0	2	0	12	8	0
J99	0	1	0	4	0	0	0	0	9	4	0
J9A	0	1	3	440	8	0	24	0	623	68	19
J9B	2	2	6	145	1	0	35	0	580	279	18
J9C	2	1	3	49	1	0	11	0	174	63	1
J9D	0	2	9	114	3	0	17	0	593	305	18
J9E	0	0	0	3	0	0	0	0	26	11	1
J9F	0	0	2	48	0	0	5	0	181	70	3
J9G	1	1	5	46	3	0	8	0	322	147	5
J9H	1	0	4	47	1	0	9	0	443	118	6
J9J	0	0	1	26	1	0	8	0	251	114	3
J9K	0	1	9	81	1	0	19	0	318	146	16
J9L	1	2	11	54	6	0	7	0	347	162	8
J9M	0	2	11	165	2	0	43	0	535	233	23
J9N	0	1	1	50	1	0	7	0	139	63	3
J9P	0	2	6	230	7	0	37	0	857	78	22
J9R	0	0	1	38	0	0	2	0	158	9	3
J9S	0	0	2	60	1	0	3	0	427	236	15
J9T	2	5	15	153	2	0	17	0	904	449	24
J9U	2	5	11	235	2	0	37	0	1008	431	25
J9V	2	5	7	137	0	0	19	0	630	356	18
J9X	0	0	6	128	5	0	23	0	660	111	14
J9Y	1	1	4	89	0	0	19	0	545	114	14
JA0	1	1	10	65	4	0	19	0	500	85	7
JA1	0	1	4	65	0	0	14	0	445	94	17
JA2	1	0	5	93	5	0	12	0	651	104	21
JA3	0	0	12	79	1	0	10	0	454	61	18
JA4	1	0	10	199	5	0	22	0	804	105	24
JA5	1	1	1	126	3	0	18	0	402	119	9
JA6	2	0	2	22	2	0	6	0	166	69	6
JA8	0	0	1	21	15	0	12	0	141	4	6
JA9	1	2	5	175	5	0	38	0	609	136	24
JAA	1	0	2	39	4	0	17	0	397	10	6
JAB	0	0	1	67	3	0	8	0	107	10	2
JAC	3	3	6	64	3	0	12	0	423	233	11
JAD	2	3	3	173	1	0	6	0	792	396	25
JAE	0	1	4	82	4	0	9	0	334	51	9
JJ6	0	0	0	6	1	0	0	0	63	23	2
JJ7	2	5	7	106	7	0	22	0	534	121	11
JJ8	3	1	2	132	5	0	14	0	429	73	14
JJ9	1	1	1	81	0	0	20	0	375	151	9
JJA	2	3	4	104	0	0	22	0	357	186	15
JJC	0	0	1	4	0	0	2	0	46	10	0
JJD	3	0	4	101	3	0	14	0	389	157	15
JJE	0	2	5	75	4	0	10	0	429	158	9
JJF	2	0	3	41	0	0	12	0	174	84	4
JJG	4	3	7	157	1	0	25	0	537	251	15
JJH	5	0	5	87	9	0	36	0	814	120	12
JJJ	0	0	0	0	0	0	0	0	7	2	0
JJL	0	1	4	279	5	0	16	0	547	203	17
JJN	4	0	12	174	2	0	20	0	501	191	8
JJP	2	2	2	237	7	0	27	0	518	123	14
JJR	0	0	6	46	2	0	2	0	191	18	1
JJS	2	0	2	138	14	0	13	1	649	64	13
JJT	0	4	4	204	0	0	24	0	468	202	29
JJU	0	1	1	146	0	0	18	0	306	159	12
JJV	1	3	5	294	5	0	44	0	580	194	7
JJW	3	2	1	371	7	0	50	0	542	167	13
JJX	0	3	2	29	0	0	18	0	105	59	11
JJY	0	1	0	120	4	0	20	0	211	81	4
JK0	0	1	2	260	10	0	40	0	505	165	12
JK1	0	1	1	115	1	0	20	0	453	91	15
JK2	0	0	0	178	1	0	35	0	322	39	16
JK5	0	2	3	208	13	0	24	0	473	111	3
JK6	0	2	1	50	5	0	3	0	233	38	8
JK7	2	1	5	113	12	0	21	0	652	133	21
JK8	2	1	12	110	15	0	17	0	425	79	8
JK9	2	0	4	80	6	0	13	0	517	72	8
JN6	2	1	14	226	8	0	28	0	765	139	33
JN7	0	0	6	55	7	0	12	0	297	46	6
JN8	0	0	1	39	0	0	2	0	53	9	5
JNB	0	2	7	113	1	0	28	0	546	259	29
JND	3	1	5	118	7	0	55	0	437	123	8
JNE	2	0	6	429	6	0	33	0	602	109	21
JNF	0	1	12	76	0	0	10	0	431	176	14
JNG	0	0	20	96	2	0	13	0	395	145	8
JNH	1	2	2	40	0	0	9	0	184	120	7
JNJ	1	4	11	26	0	0	11	0	193	137	6
JNK	2	1	7	91	1	0	24	0	462	282	8
JNL	2	1	3	43	2	0	13	0	166	83	10
JNM	1	0	7	86	1	0	18	0	254	143	10
JNN	1	3	4	81	0	0	16	0	283	163	13
JNP	0	1	2	107	3	0	8	0	260	110	11
JNR	0	0	1	20	0	0	0	0	58	12	5
JNS	0	1	2	76	1	0	10	0	247	64	4
JNT	0	0	0	16	1	0	6	0	78	14	1
JNU	0	0	0	17	0	0	0	0	67	7	1
JNV	0	0	1	31	0	0	4	0	132	23	8
JNW	2	0	1	83	1	0	14	1	360	46	6
JNX	1	0	11	106	2	0	9	0	488	19	18
JNY	0	0	2	31	1	0	6	0	179	8	10
JP0	2	0	7	162	7	0	10	0	706	117	13
JP1	0	1	1	49	2	0	3	0	304	18	7
JP2	0	0	0	6	0	0	0	0	32	2	1
JP3	0	0	1	22	0	0	5	0	128	15	2
JP4	0	2	3	91	5	0	38	0	469	32	10
JP5	0	0	1	23	3	0	9	0	152	15	1
JP6	1	1	1	33	1	0	2	0	274	62	9
JP7	0	6	6	231	5	0	23	0	758	161	22
JP8	0	0	0	35	1	0	7	0	150	21	1
JS7	1	3	6	90	0	0	15	0	358	204	7
JS8	2	2	3	91	1	0	18	0	428	206	19
JS9	7	6	9	174	0	0	32	0	604	313	24
JSA	2	2	13	208	7	0	33	0	732	226	21
JSC	3	0	6	57	0	0	5	0	176	92	11
JSD	4	0	1	52	0	0	9	0	97	51	9
JSE	1	0	1	63	3	0	12	0	209	33	2
JSF	1	5	10	170	2	0	37	0	494	353	33
JSG	4	4	16	114	3	0	26	0	493	311	33
JSH	2	0	10	85	4	0	15	0	324	183	16
JSJ	1	4	11	116	0	0	16	0	437	319	29
JSK	1	1	8	136	3	0	12	0	228	123	8
JSL	0	1	2	36	5	0	5	0	221	111	5
JSM	1	1	3	89	2	0	15	0	195	84	7
JSN	1	1	11	202	6	0	67	0	597	88	33
JST	0	0	1	77	12	0	7	0	337	51	6
JSU	0	2	0	32	2	0	6	0	283	44	5
JSV	1	0	0	45	2	0	3	0	267	32	7
JSY	4	0	2	107	1	0	18	0	421	136	13
JT0	0	1	2	71	3	0	15	0	418	133	15
JT1	6	1	5	105	6	0	30	0	423	114	15
JT2	0	1	5	145	6	0	9	0	442	46	10
JT3	1	1	7	95	8	0	35	0	784	137	31
JT4	1	1	3	126	12	0	19	0	689	67	16
JT5	3	0	6	191	7	0	14	0	445	61	12
JT7	2	6	10	80	1	0	22	0	406	171	20
JT8	7	1	7	88	1	0	35	0	430	211	12
JT9	0	0	3	23	1	0	3	0	102	15	2
JTA	0	1	5	128	8	0	22	1	564	62	10
JTB	1	1	4	263	11	0	30	0	636	76	26
JTC	1	0	0	195	3	0	26	0	642	55	15
JTD	0	0	2	78	2	0	15	0	338	69	14
JTE	2	3	11	241	1	0	32	0	678	66	28
JTF	2	0	3	79	3	0	8	0	257	57	4
JWA	0	2	8	92	3	0	16	0	416	210	9
JXG	4	0	34	105	1	1	63	0	2377	744	57
JXH	0	3	8	65	0	0	33	0	759	494	34
JXJ	0	8	40	179	9	0	15	0	950	668	76
JXK	3	7	23	199	3	0	56	0	1478	820	35
JXL	0	2	4	152	0	0	14	0	166	72	5
JXM	2	14	34	1613	0	0	48	0	1789	1174	117
JXN	0	4	44	47	0	0	21	0	1868	937	89
JXP	0	0	3	1	0	0	3	0	45	14	0
JXS	1	14	38	2589	34	0	85	2	2936	372	125
JXT	0	7	25	2706	27	1	85	0	2885	332	133
JXU	1	4	26	2903	33	2	109	0	3056	361	135
JXV	9	7	25	1815	41	3	125	1	2541	436	116
JXW	0	20	17	2533	27	0	107	1	3202	446	140
JXX	13	6	12	1890	25	0	100	1	2136	445	238
JXY	1	8	14	2031	18	2	124	0	2043	387	133
JY0	0	3	29	3824	47	4	113	0	4025	294	161
JY1	2	9	18	1863	13	0	112	0	1819	320	81
JY2	1	5	26	2878	14	1	88	3	2985	427	176
JY3	7	9	35	2245	30	0	64	3	2897	488	133
JY4	1	8	23	3022	20	1	114	0	2968	344	107
JY5	14	14	36	2350	35	1	126	1	2839	407	173
JY6	1	5	35	2738	31	1	91	0	3125	635	114
JY7	0	4	33	3430	39	0	99	1	3966	401	134
JY8	2	14	38	3225	34	1	122	1	3464	388	170
JY9	2	0	10	2502	29	1	108	1	2477	338	64
JYA	1	4	27	2566	38	3	137	1	3332	301	133
JYB	1	1	20	2438	31	0	111	1	2844	268	130
JYC	0	13	21	2607	13	0	139	0	3096	348	109
JYD	3	10	16	2811	18	0	63	3	3114	320	110
JYE	0	5	23	2469	23	1	101	0	3166	446	109
JYF	5	19	31	2397	15	2	156	2	2253	474	140
JYL	1	1	1	158	11	0	27	0	537	102	20
JYM	1	2	12	237	14	0	17	0	723	125	7
JYN	3	1	8	242	4	0	32	0	682	106	19
K1B	1	3	56	889	2	1	68	0	2604	434	63
K1C	2	3	53	796	5	0	98	0	2902	534	61
K1D	1	4	52	789	3	0	53	0	2347	489	50
K1E	0	0	62	881	2	1	71	0	2906	541	71
K1F	0	6	53	840	5	1	71	1	2465	488	64
K1G	1	4	58	862	2	0	68	0	2926	542	63
K1H	1	1	41	721	2	0	73	0	2515	456	59
K1J	0	2	55	854	3	0	84	0	2666	513	74
K1K	1	1	45	924	4	0	73	0	2842	484	73
K1L	1	4	52	841	2	1	85	0	2766	426	64
K1M	1	5	50	938	2	0	83	0	2953	497	66
K1N	0	0	39	817	2	0	54	0	2683	470	51
K1P	3	2	49	891	3	1	77	0	2757	444	55
K1R	1	0	63	907	6	0	94	0	2823	472	54
K1S	1	2	64	833	0	0	84	0	2750	459	61
K1T	0	1	55	780	4	0	81	0	2650	438	54
K1U	2	6	56	888	6	0	79	0	2801	460	54
K1V	0	2	58	828	3	0	75	0	2737	463	62
K1W	1	2	65	772	0	0	73	0	2359	427	58
K1X	2	1	54	913	2	1	74	0	2786	456	64
K1Y	0	1	35	767	7	0	74	0	2549	432	56
K20	1	4	47	830	1	0	58	0	2537	523	57
K21	1	7	42	981	6	0	83	0	2732	473	67
K22	2	1	45	905	4	2	79	0	2745	457	60
K23	1	4	56	1015	4	0	93	0	3035	530	73
K24	4	2	42	937	3	0	81	0	2828	474	72
K25	0	4	65	1012	5	0	82	0	3262	558	73
K26	1	2	58	797	0	1	70	0	2720	499	67
K27	3	1	45	820	4	0	77	0	2684	467	71
K28	0	0	12	147	1	0	11	0	475	80	9
K29	0	0	5	32	0	0	3	0	101	30	3
K2A	1	1	5	173	2	0	20	0	382	78	14
K2B	0	0	2	47	0	0	1	0	107	42	5
K2C	0	0	4	56	0	0	7	0	166	54	8
K2D	4	15	95	1836	5	0	169	1	3425	628	137
K2E	1	0	4	151	1	0	10	0	283	70	11
K2F	4	2	28	881	1	0	44	0	1669	535	50
K2G	0	0	9	21	0	0	2	0	111	27	3
K2H	0	1	1	40	0	0	3	0	93	16	5
K2J	0	0	0	12	0	0	1	0	22	7	0
K2K	0	1	0	116	0	0	2	0	204	80	1
K2L	0	4	20	321	0	0	45	0	926	256	38
K2M	0	0	0	43	0	0	4	0	90	21	1
K2N	1	1	14	536	2	0	29	0	1127	339	26
K2P	0	1	4	15	0	0	3	0	168	43	2
K2R	0	3	14	220	0	0	19	0	722	140	18
K2S	0	0	0	0	0	0	0	0	11	1	0
K2T	0	1	14	150	0	0	23	0	510	199	10
K2U	3	7	39	544	0	0	69	0	1686	437	36
K2V	0	0	15	117	3	0	19	0	386	177	12
K2W	1	3	33	936	1	0	41	0	1800	631	41
K2X	0	0	3	36	0	0	2	0	128	44	3
K2Y	0	1	6	131	2	0	20	0	389	80	6
K30	0	0	0	1	0	0	0	0	8	3	1
K31	1	0	7	137	0	0	16	0	269	68	4
K32	2	11	81	1582	6	0	120	1	3099	650	118
K33	0	0	3	0	0	0	2	0	23	9	1
K34	0	0	14	111	1	0	18	0	390	103	11
K35	1	3	33	1087	1	0	47	0	1998	574	55
K36	0	0	1	6	0	0	0	0	39	8	0
K37	0	0	4	141	0	0	17	0	431	102	9
K38	1	0	2	11	2	0	3	0	74	23	4
K39	0	0	8	122	0	0	12	0	377	107	14
K3A	2	6	40	515	1	0	50	0	1278	248	52
K3B	0	0	2	29	1	0	3	0	74	14	0
K3C	3	0	20	1118	2	0	62	0	2000	568	62
K3D	0	0	0	18	0	0	0	0	27	6	1
K3E	0	0	14	96	3	0	10	0	315	70	3
K3F	0	0	0	9	0	0	0	0	13	2	0
K3G	0	0	15	152	1	0	11	0	388	128	13
K3H	0	2	47	671	2	0	50	0	1426	264	57
K3J	0	0	17	137	1	0	15	0	490	101	22
K3K	0	1	24	1031	0	0	49	0	1894	537	45
K3L	0	0	3	15	0	0	4	0	68	19	1
K3M	0	1	4	88	0	0	8	0	167	39	6
K3N	0	0	7	53	0	0	3	0	137	30	4
K3P	2	2	17	215	1	0	31	0	702	145	15
K3R	0	0	0	3	0	0	0	0	9	0	0
K3S	0	1	2	46	0	0	1	0	96	35	5
K3T	0	0	16	735	1	0	26	0	1170	278	26
K3U	0	0	0	14	1	0	0	0	43	13	4
K3V	0	0	0	52	1	0	8	0	165	38	3
K3W	0	0	2	67	0	0	2	0	206	76	4
K3X	1	3	52	557	4	0	71	1	1527	259	38
K3Y	0	0	1	2	0	0	0	0	22	6	0
K40	2	1	7	81	1	0	9	0	210	46	4
K41	0	1	21	835	0	0	22	0	1335	295	25
K42	0	0	0	5	0	0	1	0	27	8	0
K43	0	0	5	34	0	0	5	0	131	35	3
K44	0	0	1	27	0	0	4	0	84	32	5
K45	0	2	22	685	2	0	47	0	1140	219	32
K46	0	0	0	21	0	0	0	0	37	8	1
K47	0	1	11	531	0	0	22	0	1001	238	23
K48	0	0	6	36	0	0	6	0	143	56	4
K49	0	0	8	103	2	0	16	0	301	72	8
K4A	0	0	1	7	0	0	0	0	28	11	1
K4B	0	0	12	227	0	0	16	0	564	181	18
K4C	1	3	31	668	1	0	33	0	1397	263	42
K4D	0	0	7	127	1	0	20	0	382	101	10
K4E	1	2	12	609	0	0	30	0	1177	333	24
K4F	0	0	3	26	0	0	2	0	125	43	4
K4G	0	0	3	72	0	0	8	0	230	55	8
K4H	0	0	12	222	1	0	12	0	548	210	18
K4J	3	2	26	718	1	0	58	0	1556	309	49
