CONCEPT	CLASS6	CLASS3	CLASS2	FEATURE	TYPE
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_colourful	quality
peacock	bird	animal	natural	is_large	quality
peacock	bird	animal	natural	is_large	quality
peacock	bird	animal	natural	is_large	quality
peacock	bird	animal	natural	is_large	quality
peacock	bird	animal	natural	is_large	quality
peacock	bird	animal	natural	is_large	quality
peacock	bird	animal	natural	lives_in_zoos	context
peacock	bird	animal	natural	lives_in_zoos	context
peacock	bird	animal	natural	lives_in_zoos	context
peacock	bird	animal	natural	lives_in_zoos	context
peacock	bird	animal	natural	lives_in_zoos	context
peacock	bird	animal	natural	lives_in_zoos	context
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	a_fruit	category
pear	fruit	vegetable	natural	grows_in_the_summer	context
pear	fruit	vegetable	natural	grows_in_the_summer	context
pear	fruit	vegetable	natural	grows_in_the_summer	context
pear	fruit	vegetable	natural	grows_in_the_summer	context
pear	fruit	vegetable	natural	grows_in_the_summer	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	grows_on_trees	context
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_skin	part
pear	fruit	vegetable	natural	has_a_stem	part
pear	fruit	vegetable	natural	has_a_stem	part
pear	fruit	vegetable	natural	has_a_stem	part
pear	fruit	vegetable	natural	has_a_stem	part
pear	fruit	vegetable	natural	has_a_stem	part
pear	fruit	vegetable	natural	has_a_stem	part
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_edible	function
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_green	quality
pear	fruit	vegetable	natural	is_juicy	quality
pear	fruit	vegetable	natural	is_juicy	quality
pear	fruit	vegetable	natural	is_juicy	quality
pear	fruit	vegetable	natural	is_juicy	quality
pear	fruit	vegetable	natural	is_juicy	quality
pear	fruit	vegetable	natural	is_juicy	quality
pear	fruit	vegetable	natural	is_juicy	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_soft	quality
pear	fruit	vegetable	natural	is_white	quality
pear	fruit	vegetable	natural	is_white	quality
pear	fruit	vegetable	natural	is_white	quality
pear	fruit	vegetable	natural	is_white	quality
pear	fruit	vegetable	natural	is_white	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	is_yellow	quality
pear	fruit	vegetable	natural	tastes_good	quality
pear	fruit	vegetable	natural	tastes_good	quality
pear	fruit	vegetable	natural	tastes_good	quality
pear	fruit	vegetable	natural	tastes_good	quality
pear	fruit	vegetable	natural	tastes_good	quality
pear	fruit	vegetable	natural	tastes_good	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pear	fruit	vegetable	natural	tastes_sweet	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	different_colours	quality
pen	tool	artifact	manMade	has_a_ball_point	part
pen	tool	artifact	manMade	has_a_ball_point	part
pen	tool	artifact	manMade	has_a_ball_point	part
pen	tool	artifact	manMade	has_a_ball_point	part
pen	tool	artifact	manMade	has_a_ball_point	part
pen	tool	artifact	manMade	has_a_ball_point	part
pen	tool	artifact	manMade	has_a_ball_point	part
pen	tool	artifact	manMade	has_a_cap	part
pen	tool	artifact	manMade	has_a_cap	part
pen	tool	artifact	manMade	has_a_cap	part
pen	tool	artifact	manMade	has_a_cap	part
pen	tool	artifact	manMade	has_a_cap	part
pen	tool	artifact	manMade	has_a_pointed_end	quality
pen	tool	artifact	manMade	has_a_pointed_end	quality
pen	tool	artifact	manMade	has_a_pointed_end	quality
pen	tool	artifact	manMade	has_a_pointed_end	quality
pen	tool	artifact	manMade	has_a_pointed_end	quality
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	has_ink	part
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_blue	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_long	quality
pen	tool	artifact	manMade	is_red	quality
pen	tool	artifact	manMade	is_red	quality
pen	tool	artifact	manMade	is_red	quality
pen	tool	artifact	manMade	is_red	quality
pen	tool	artifact	manMade	is_red	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_round	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	is_thin	quality
pen	tool	artifact	manMade	made_of_metal	part
pen	tool	artifact	manMade	made_of_metal	part
pen	tool	artifact	manMade	made_of_metal	part
pen	tool	artifact	manMade	made_of_metal	part
pen	tool	artifact	manMade	made_of_metal	part
pen	tool	artifact	manMade	made_of_metal	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	made_of_plastic	part
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_for_writing	function
pen	tool	artifact	manMade	used_with_paper	related
pen	tool	artifact	manMade	used_with_paper	related
pen	tool	artifact	manMade	used_with_paper	related
pen	tool	artifact	manMade	used_with_paper	related
pen	tool	artifact	manMade	used_with_paper	related
pencil	tool	artifact	manMade	a_utensil	category
pencil	tool	artifact	manMade	a_utensil	category
pencil	tool	artifact	manMade	a_utensil	category
pencil	tool	artifact	manMade	a_utensil	category
pencil	tool	artifact	manMade	a_utensil	category
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
pencil	tool	artifact	manMade	has_an_eraser	part
